cell_ID	Chi1	Chi2	
10697	272.417	35.4007
10698	248.636	19.4571
10699	226.363	33.173
10700	181.372	22.07
10701	-1	-1
10702	-1	-1
10703	-1	-1
10704	1712.33	68.0803
10705	688.492	21.1658
10706	2062.65	42.7648
10707	919.585	41.7363
10708	2269.2	39.1747
10709	1089.84	53.6685
10710	2201.51	23.113
10711	1300.65	88.3051
10712	1290.56	31.3189
10713	710.26	59.3584
10714	1434.15	45.8924
10715	733.006	31.7502
10716	305.333	23.3717
10717	189.668	29.2714
10718	322.038	35.0738
10719	129.606	28.4391
10720	1273.5	30.0287
10721	626.667	39.5799
10722	1264.47	24.5795
10723	670.814	40.1664
10724	1520.51	48.3786
10725	660.198	55.41
10726	1381.68	18.7661
10727	666.238	37.6644
10728	1509.38	50.0378
10729	395.489	32.108
10730	1287.61	51.8081
10731	459.339	34.9503
10732	1055.5	34.8781
10733	469.666	39.7257
10734	1116.11	37.5057
10735	414.844	32.4169
10736	926.862	47.9529
10737	326.676	25.1044
10738	897.906	35.1017
10739	339.635	33.0081
10740	898.645	37.625
10741	315.932	26.3803
10742	796.585	32.1907
10743	252.464	15.7511
10744	1073.68	53.4252
10745	359.144	31.3445
10746	986.59	31.4618
10747	230.557	17.5339
10748	503.896	26.8013
10749	157.647	30.4496
10750	-1	-1
10751	-1	-1
10752	1047.36	40.5707
10753	661.307	23.5282
10754	1485.54	23.1983
10755	958.153	39.7288
10756	1814.34	27.9493
10757	1113.04	75.1833
10758	1997.81	35.2279
10759	-1	-1
10760	1997.22	54.1349
10761	1112.17	62.0461
10762	2210.22	35.4396
10763	1170.88	48.3932
10764	1690.91	43.5706
10765	1190.97	81.302
10766	2127.87	43.0003
10767	970.375	38.8387
10768	1627.21	53.7473
10769	668.236	38.0354
10770	1553.91	41.6908
10771	747.245	62.3713
10772	1525.35	55.8928
10773	704.101	77.4256
10774	1245.54	49.5864
10775	606.25	34.5512
10776	1251.57	37.667
10777	593.064	34.9384
10778	1167.93	46.3669
10779	624.717	53.9589
10780	1156.16	31.4676
10781	581.787	58.2868
10782	912.181	36.8268
10783	456.998	32.1758
10784	1354.17	43.9678
10785	623.884	47.4101
10786	1576.6	35.1122
10787	564.598	25.9683
10788	1372.45	44.0434
10789	453.105	47.918
10790	1088.52	63.5485
10791	377.253	36.3639
10792	978.837	35.1642
10793	358.956	32.4205
10794	883.393	33.9295
10795	262.117	34.3491
10796	485.129	38.0487
10797	127.011	30.8026
10798	-1	-1
10799	-1	-1
10800	1282.13	40.9328
10801	676.848	25.2544
10802	2118.49	31.6772
10803	1184.74	68.4177
10804	2044.44	22.605
10805	1219.55	112.841
10806	2484.92	36.5793
10807	912.684	36.6723
10808	1316.55	32.4052
10809	913.241	65.186
10810	1686.64	32.3141
10811	765.227	35.6599
10812	1616.52	34.981
10813	692.94	25.4321
10814	1548.05	34.719
10815	687.303	65.5466
10816	1148.9	37.5797
10817	631.726	39.4461
10818	1370.27	27.6415
10819	569.583	47.419
10820	1459.31	21.8282
10821	623.484	44.1912
10822	1170.93	34.1742
10823	5365.56	277.163
10824	1243.31	35.0786
10825	500.302	40.324
10826	1051.52	29.4929
10827	395.883	30.0441
10828	1163.48	41.6884
10829	399.181	35.2837
10830	1070.1	36.9756
10831	334.002	39.9603
10832	1044.17	35.7497
10833	316.565	25.6861
10834	868.43	35.2431
10835	329.376	34.99
10836	917.867	32.9257
10837	313.359	25.4362
10838	934.246	21.4477
10839	292.452	17.7931
10840	1174.03	33.5247
10841	358.468	33.9045
10842	825.207	31.7234
10843	280.08	24.5057
10844	652.77	35.9692
10845	207.677	26.8845
10846	-1	-1
10847	-1	-1
10848	1148.86	35.3636
10849	579.647	54.1421
10850	1535.99	42.5911
10851	870.956	46.575
10852	1816.2	41.2655
10853	862.654	34.4335
10854	2055.38	34.6063
10855	872.662	35.5058
10856	2061.13	32.0673
10857	941.27	50.8792
10858	1974.66	37.5778
10859	957.398	76.3587
10860	2052.72	61.0343
10861	860.006	46.2833
10862	2015.72	37.3426
10863	865.067	27.8773
10864	1412.9	48.6662
10865	586.636	46.8486
10866	1428.81	39.2721
10867	658.581	39.8403
10868	1515.17	51.7381
10869	600.598	24.7478
10870	1544.63	40.686
10871	548.088	21.5309
10872	1220.91	33.0584
10873	518.769	32.1522
10874	1179.1	34.9262
10875	546.526	40.5393
10876	967.439	25.0853
10877	487.953	36.2135
10878	981.7	28.2577
10879	344.392	21.3884
10880	268.634	26.5317
10881	123.63	22.1374
10882	229.658	37.94
10883	-1	-1
10884	214.783	31.0284
10885	-1	-1
10886	222.081	23.6537
10887	-1	-1
10888	1055.65	33.9592
10889	308.56	24.7953
10890	722.215	36.4705
10891	209.435	30.4658
10892	-1	-1
10893	-1	-1
10894	-1	-1
10895	-1	-1
10896	1523.22	34.3692
10897	632.671	29.846
10898	2063.14	44.2394
10899	978.094	34.6529
10900	2277.18	34.4932
10901	882.31	40.9463
10902	2468.99	44.9433
10903	1064.52	35.1106
10904	1569.03	42.7555
10905	697.551	29.1668
10906	1474.29	49.4724
10907	697.433	34.7256
10908	1532.26	28.5803
10909	587.551	47.5392
10910	1665.26	35.8943
10911	637.885	39.3741
10912	1322.76	39.4658
10913	602.602	24.2939
10914	1514.76	39.1836
10915	545.24	30.7194
10916	1512.77	53.2794
10917	570.32	40.9434
10918	1372.09	24.201
10919	515.195	36.3011
10920	1003.3	24.4279
10921	400.058	26.1166
10922	588.562	31.8487
10923	427.509	44.8592
10924	1218.9	35.3704
10925	359.835	16.0701
10926	1181.39	38.6207
10927	381.919	21.7829
10928	944.328	23.88
10929	375.093	40.3973
10930	1070.39	35.9675
10931	290.59	43.0085
10932	964.364	37.9285
10933	233.131	22.4142
10934	798.654	24.8559
10935	220.277	25.4071
10936	317.825	27.5226
10937	-1	-1
10938	230.366	34.8019
10939	-1	-1
10940	182.59	46.3083
10941	-1	-1
10942	-1	-1
10943	-1	-1
10944	1066.76	41.6462
10945	672.374	30.9923
10946	1642.65	39.2803
10947	737.07	36.6973
10948	2143.04	64.3341
10949	755.939	37.3814
10950	1811.66	53.8381
10951	887.733	26.5007
10952	2484.88	48.3402
10953	818.29	28.8104
10954	2086.35	35.9157
10955	886.346	27.6742
10956	2387.2	59.4647
10957	865.205	22.7404
10958	2465.97	28.8869
10959	863.813	29.5679
10960	1520.72	33.6644
10961	509.41	26.2907
10962	1501.92	28.5297
10963	529.362	22.2578
10964	1463.24	34.2473
10965	489.916	18.1945
10966	1364.59	44.7851
10967	575.158	28.838
10968	1415.52	37.3091
10969	412.679	31.6078
10970	1390.11	42.2872
10971	428.71	31.6526
10972	1271.87	22.0597
10973	373.225	16.074
10974	1257.5	24.3886
10975	354.875	39.8095
10976	1445.68	33.9465
10977	534.029	20.6968
10978	1279.96	21.9879
10979	632.397	19.5416
10980	1249.01	41.5112
10981	347.962	32.8109
10982	1125.4	27.5535
10983	433.34	38.3389
10984	1237.12	39.7215
10985	316.025	17.4804
10986	842.966	48.7622
10987	171.58	19.3893
10988	551.298	31.6423
10989	159.251	19.8239
10990	-1	-1
10991	-1	-1
10992	1977.29	47.8377
10993	608.708	31.0872
10994	2320.47	41.3927
10995	916.139	26.3807
10996	3261.99	44.2895
10997	928.968	43.5193
10998	3321.69	50.5249
10999	413.082	20.6842
11000	2015.31	34.9555
11001	573.256	28.0953
11002	2181.37	37.7833
11003	524.081	33.6781
11004	2241.72	46.3735
11005	549.425	27.4987
11006	2191.3	52.8867
11007	602.22	22.0255
11008	1700.94	44.3597
11009	450.081	35.8545
11010	1718.41	41.0995
11011	585.96	25.6337
11012	1649.31	46.3795
11013	467.799	25.0533
11014	1446.77	28.8721
11015	541.321	23.8313
11016	1596.38	35.2869
11017	397.1	36.4786
11018	1302.7	34.2265
11019	377.984	25.982
11020	1201.35	24.0899
11021	272.611	26.8062
11022	1149.38	32.9811
11023	375.139	26.2836
11024	1110.25	42.6326
11025	1844.72	30.1357
11026	1054.23	36.8698
11027	303.719	22.5666
11028	5520.33	120.024
11029	349.758	31.6221
11030	1078.91	34.9701
11031	151.726	21.5959
11032	1291.15	34.2685
11033	338.798	24.8474
11034	3288.49	55.1935
11035	197.948	21.4232
11036	626.048	49.6124
11037	-1	-1
11038	-1	-1
11039	-1	-1
11040	292.815	40.2772
11041	395.473	27.4029
11042	1618.87	85.9517
11043	-1	-1
11044	793.485	47.8227
11045	303.856	26.4421
11046	1375.32	65.9314
11047	440.768	15.1614
11048	5094.17	70.8095
11049	681.113	40.1855
11050	1259.63	44.8924
11051	444.894	19.0722
11052	2144.22	52.3908
11053	480.592	29.188
11054	718.416	40.781
11055	323.848	25.8062
11056	1541.74	39.7292
11057	501.12	40.0949
11058	729.946	36.7965
11059	190.112	11.5344
11060	1583.04	57.8072
11061	401.327	32.9942
11062	1451.65	26.7226
11063	425.499	28.7919
11064	1407.7	33.4548
11065	336.803	30.8158
11066	1403.61	42.1589
11067	287.655	33.2459
11068	1200.79	35.8044
11069	279.306	36.0236
11070	1139.37	23.614
11071	215.448	34.9149
11072	1575.73	26.9107
11073	353.557	46.9134
11074	1418.65	31.3221
11075	333.429	19.8721
11076	1394.86	36.3756
11077	298.59	25.0975
11078	1328.25	54.2246
11079	267.57	36.8891
11080	985.69	32.1883
11081	195.885	26.6433
11082	942.543	17.0041
11083	-1	-1
11084	428.38	26.6717
11085	-1	-1
11086	-1	-1
11087	-1	-1
11088	6835.3	72.4201
11089	999.023	38.0608
11090	1226.76	24.0207
11091	-1	-1
11092	2855.19	41.6186
11093	1937.23	45.0258
11094	1921.9	114.69
11095	1635.19	23.6957
11096	665.122	24.8051
11097	853.071	33.5512
11098	1824.99	38.5805
11099	784.342	37.5593
11100	1173.63	31.3374
11101	659.847	31.9539
11102	11861.9	197.797
11103	453.756	31.9751
11104	1598.56	33.4578
11105	271.444	53.4721
11106	1624.29	37.9018
11107	343.413	24.2081
11108	1546.44	32.7425
11109	379.928	27.4976
11110	1336.85	29.3337
11111	322.733	23.8953
11112	1423.22	36.8213
11113	318.952	30.2079
11114	1246.63	35.2879
11115	251.807	31.6729
11116	1180.65	25.9286
11117	262.623	22.4635
11118	1037.02	33.0689
11119	223.481	33.4293
11120	965.848	22.4682
11121	160.543	17.6363
11122	998.095	32.3427
11123	139.321	51.8408
11124	1106.02	32.0061
11125	176.782	18.2537
11126	842.191	32.0837
11127	163.555	25.9704
11128	1119.24	19.0201
11129	216.901	24.8858
11130	917.174	36.8238
11131	171.106	34.923
11132	534.802	36.8123
11133	-1	-1
11134	-1	-1
11135	-1	-1
11136	1235.49	43.9399
11137	266.904	21.188
11138	1958.42	40.518
11139	198.951	13.0309
11140	2128.4	51.846
11141	6039.32	93.2321
11142	5707.26	77.2454
11143	560.796	28.3823
11144	9034.63	89.6682
11145	262.788	30.3735
11146	14747.8	236.182
11147	298.072	30.6247
11148	23437.5	392.924
11149	351.113	31.5843
11150	12053.6	119.315
11151	557.918	21.6093
11152	360.56	27.9932
11153	174.206	31.0188
11154	346.807	26.4443
11155	123.539	17.9048
11156	342.459	21.7096
11157	-1	-1
11158	345.402	24.3307
11159	-1	-1
11160	299.572	31.2489
11161	-1	-1
11162	297.507	26.583
11163	-1	-1
11164	330.787	24.3677
11165	-1	-1
11166	318.884	26.4567
11167	-1	-1
11168	1534.41	19.3521
11169	246.1	23.7151
11170	1462.56	23.5761
11171	242.214	27.7338
11172	1512.94	28.3959
11173	238.371	35.4602
11174	1328.23	42.3213
11175	212.625	27.237
11176	1013.09	34.8566
11177	162.364	29.5831
11178	835.772	41.5092
11179	-1	-1
11180	493.632	38.5409
11181	-1	-1
11182	-1	-1
11183	-1	-1
11184	1491.82	38.9751
11185	223.918	29.1842
11186	3161.74	68.8864
11187	726.858	32.7586
11188	4442.59	51.365
11189	591.233	29.676
11190	2167.29	34.7371
11191	323.19	24.4538
11192	776.049	58.9024
11193	403.738	37.55
11194	670.015	31.4682
11195	459.748	15.9713
11196	1041.66	41.8376
11197	751.491	22.0978
11198	636.874	32.3516
11199	281.015	17.4296
11200	460.434	34.4592
11201	124.127	20.6374
11202	385.336	32.9915
11203	-1	-1
11204	456.104	33.9464
11205	132.034	27.8432
11206	415.711	44.724
11207	144.534	27.5471
11208	319.44	29.4734
11209	-1	-1
11210	336.585	29.111
11211	-1	-1
11212	334.843	27.1341
11213	-1	-1
11214	334.145	29.4903
11215	-1	-1
11216	1150.53	41.4786
11217	171.106	26.9626
11218	1135.67	36.5498
11219	159.986	17.4472
11220	834.774	18.9307
11221	172.269	39.6329
11222	1051.53	49.8701
11223	144.125	30.2788
11224	1151.71	41.4065
11225	160.682	33.312
11226	1201.76	47.0536
11227	-1	-1
11228	745.678	31.4661
11229	-1	-1
11230	-1	-1
11231	-1	-1
11232	-1	-1
11233	-1	-1
11234	-1	-1
11235	-1	-1
11236	-1	-1
11237	-1	-1
11238	-1	-1
11239	-1	-1
11240	-1	-1
11241	-1	-1
11242	-1	-1
11243	-1	-1
11244	-1	-1
11245	-1	-1
11246	-1	-1
11247	-1	-1
11248	2185.91	76.0104
11249	393.855	99.8503
11250	1852.46	25.9267
11251	308.833	40.8224
11252	1823.67	46.3965
11253	342.11	48.8905
11254	1475.56	52.9956
11255	258.429	46.9943
11256	1517.64	69.6114
11257	225.941	64.9643
11258	1590.85	51.9672
11259	255.462	46.8117
11260	1418.43	53.2925
11261	203.576	72.6607
11262	1156.8	36.021
11263	229.628	44.7889
11264	1817.87	36.7098
11265	295.119	26.6114
11266	1663.79	44.7424
11267	253.72	21.6049
11268	1735.99	22.4329
11269	229.012	17.261
11270	1502.44	31.456
11271	184.786	14.6884
11272	1306.89	49.7826
11273	143.23	15.3011
11274	932.262	30.0826
11275	-1	-1
11276	588.073	41.4969
11277	-1	-1
11278	-1	-1
11279	-1	-1
11280	-1	-1
11281	-1	-1
11282	-1	-1
11283	-1	-1
11284	-1	-1
11285	-1	-1
11286	-1	-1
11287	-1	-1
11288	-1	-1
11289	-1	-1
11290	-1	-1
11291	-1	-1
11292	-1	-1
11293	-1	-1
11294	-1	-1
11295	-1	-1
11296	1021.77	52.0869
11297	243.602	51.4916
11298	1345.01	53.4185
11299	257.406	45.0896
11300	1109.08	44.7942
11301	233.824	55.9155
11302	1059.69	33.8834
11303	246.063	20.9279
11304	755.552	42.0698
11305	195.128	32.1948
11306	885.644	39.291
11307	150.199	28.3849
11308	876.256	41.4752
11309	176.432	53.0125
11310	880.994	44.297
11311	200.127	49.5719
11312	1097.47	40.0221
11313	180.054	25.3854
11314	816.825	34.2175
11315	166.522	22.142
11316	845.468	39.3772
11317	133.042	17.0696
11318	607.879	21.48
11319	-1	-1
11320	958.12	37.4019
11321	165.595	16.7715
11322	597.956	35.7041
11323	-1	-1
11324	429.265	27.3612
11325	-1	-1
11326	-1	-1
11327	-1	-1
11328	333.117	39.7465
11329	141.612	37.6792
11330	1369.05	38.4415
11331	-1	-1
11332	1501.04	67.2616
11333	-1	-1
11334	1014.68	32.7447
11335	155.711	19.3251
11336	2812.84	34.3158
11337	229.997	21.3462
11338	1435.47	36.6982
11339	187.946	29.1583
11340	2508.13	38.9701
11341	341.672	36.1727
11342	2083.04	45.0855
11343	348.716	31.648
11344	1928.6	52.4747
11345	261.615	20.0296
11346	1836.97	42.9751
11347	168.455	24.9408
11348	1192.61	21.2542
11349	301.618	25.0554
11350	1364.3	43.8459
11351	194.873	17.4303
11352	1681.72	31.7221
11353	203.187	15.5109
11354	1452.05	39.9455
11355	179.233	29.2797
11356	1649.42	54.861
11357	156.44	23.3536
11358	1451.27	46.1847
11359	167.842	21.9189
11360	1289.2	22.8622
11361	187.156	17.72
11362	1195.04	37.2336
11363	164.08	11.8833
11364	1461.41	36.9988
11365	-1	-1
11366	1001.84	39.6513
11367	-1	-1
11368	535.014	29.026
11369	-1	-1
11370	336.244	24.3006
11371	-1	-1
11372	306.197	19.1634
11373	-1	-1
11374	-1	-1
11375	-1	-1
11376	996.014	38.4784
11377	156.248	16.8736
11378	1970.12	45.888
11379	390.922	28.0014
11380	1053.08	27.992
11381	273.104	36.3749
11382	2068.7	32.3419
11383	404.912	19.9761
11384	1803.91	42.7478
11385	230.393	33.8859
11386	1869.82	51.7013
11387	184.127	36.1225
11388	1104.85	36.2753
11389	163.887	21.8961
11390	2201.26	55.701
11391	184.748	26.8506
11392	1802.83	43.6958
11393	341.907	27.0014
11394	1763.99	32.6732
11395	197.489	29.8312
11396	1877.55	39.7146
11397	290.083	26.6486
11398	1712.76	38.2499
11399	209.722	8.81642
11400	1760.94	59.0611
11401	196.871	25.622
11402	1650.99	48.7408
11403	245.078	24.4762
11404	1523.35	67.7629
11405	144.085	23.3682
11406	1295.42	63.5973
11407	230.973	37.8977
11408	1007.36	32.9191
11409	-1	-1
11410	1223.82	32.3642
11411	811.724	53.4796
11412	796.767	60.1584
11413	-1	-1
11414	781.273	44.3887
11415	-1	-1
11416	1530.94	27.3838
11417	-1	-1
11418	611.109	36.5718
11419	-1	-1
11420	495.636	33.36
11421	-1	-1
11422	-1	-1
11423	-1	-1
11424	3761.66	32.2764
11425	353.835	25.1028
11426	3090.79	48.7972
11427	526.913	32.3209
11428	4194.58	63.334
11429	645.117	32.6805
11430	4175.21	66.7549
11431	672.082	37.86
11432	4846.69	74.8436
11433	633.795	31.6047
11434	4338.13	54.5569
11435	616.529	27.3943
11436	3627.68	63.5722
11437	564.629	30.2413
11438	4311.12	61.1745
11439	532.57	33.202
11440	3468.54	80.5223
11441	545.376	27.7348
11442	3624.56	60.9556
11443	475.317	29.8851
11444	3632.36	51.8582
11445	478.406	35.2929
11446	3502.26	60.9493
11447	501.828	33.1771
11448	3856.16	51.0791
11449	411.125	27.4467
11450	2939.18	65.8875
11451	431.618	16.1238
11452	3318.36	52.3248
11453	356.57	41.5548
11454	2359.73	56.8503
11455	292.845	23.7632
11456	2377.77	30.9188
11457	254.551	19.0593
11458	1805.64	31.7187
11459	244.579	13.1767
11460	2187.39	37.3262
11461	179.219	19.237
11462	-1	-1
11463	143.588	21.4256
11464	1478.29	53.6361
11465	186.976	41.2305
11466	1872.29	35.3916
11467	-1	-1
11468	1110.52	25.4204
11469	-1	-1
11470	-1	-1
11471	-1	-1
11472	2811.19	36.5779
11473	407.613	20.2561
11474	3431.49	40.8328
11475	503.313	24.0341
11476	5329.34	84.6221
11477	470.526	25.3466
11478	5309.19	72.1886
11479	594.066	27.1415
11480	4778.81	58.7291
11481	521.595	24.7008
11482	5191.82	47.015
11483	630.436	39.2972
11484	4905.11	52.7183
11485	537.582	35.6396
11486	5734.88	35.8165
11487	630.798	34.3316
11488	5635.72	72.2884
11489	516.09	22.0074
11490	4478.83	51.753
11491	399.343	22.4449
11492	4824.17	54.0278
11493	413.534	30.6227
11494	4815.61	44.2191
11495	425.407	26.2175
11496	5323.77	117.451
11497	363.448	24.3487
11498	4014.39	95.576
11499	354.402	22.2784
11500	3995.3	47.0417
11501	283.517	23.548
11502	4562.89	51.785
11503	319.479	19.7968
11504	3796.32	42.1226
11505	265.41	29.6774
11506	3253.86	47.9174
11507	226.742	16.243
11508	3709.42	52.1057
11509	202.91	16.9477
11510	3296.43	62.8242
11511	125.358	26.5258
11512	2115.12	35.9802
11513	-1	-1
11514	2076.01	46.9845
11515	-1	-1
11516	1329.13	24.3276
11517	-1	-1
11518	229.669	47.1932
11519	-1	-1
11520	150.434	27.2063
11521	2106.58	39.396
11522	418.577	27.6085
11523	4878.29	59.3406
11524	381.421	22.4658
11525	6859.44	44.232
11526	465.099	15.9205
11527	4896.31	66.1978
11528	677.341	37.0137
11529	5260.35	44.5761
11530	775.857	27.4659
11531	5990.05	73.7886
11532	-1	-1
11533	400.808	37.24
11534	-1	-1
11535	385.871	36.1975
11536	172.962	22.3276
11537	953.572	29.1726
11538	442.114	20.6307
11539	3981.14	52.6067
11540	636.489	37.3877
11541	4081.8	46.0734
11542	666.477	33.7382
11543	4165.98	36.3156
11544	725.002	53.6159
11545	5162.99	53.2964
11546	552.98	26.2905
11547	300.714	43.1582
11548	517.902	27.4264
11549	5766.2	54.2713
11550	677.587	28.0797
11551	6359.53	45.7213
11552	-1	-1
11553	-1	-1
11554	-1	-1
11555	489.781	88.4022
11556	-1	-1
11557	382.139	39.4273
11558	-1	-1
11559	847.521	160.217
11560	-1	-1
11561	638.825	117.183
11562	-1	-1
11563	573.124	78.9685
11564	-1	-1
11565	666.21	117.632
11566	116.689	24.5748
11567	791.846	158.959
11568	-1	-1
11569	-1	-1
11570	-1	-1
11571	123.452	41.5872
11572	-1	-1
11573	281.353	59.8594
11574	-1	-1
11575	292.14	49.0098
11576	-1	-1
11577	429.943	71.0894
11578	-1	-1
11579	509.521	123.836
11580	-1	-1
11581	430.675	61.3525
11582	-1	-1
11583	314.347	76.3136
11584	-1	-1
11585	-1	-1
11586	-1	-1
11587	215.078	53.0251
11588	-1	-1
11589	-1	-1
11590	-1	-1
11591	-1	-1
11592	-1	-1
11593	-1	-1
11594	-1	-1
11595	-1	-1
11596	-1	-1
11597	-1	-1
11598	-1	-1
11599	-1	-1
11600	-1	-1
11601	-1	-1
11602	-1	-1
11603	840.207	35.3
11604	446.699	33.6273
11605	1716.28	40.054
11606	351.11	14.1537
11607	2093.93	47.9379
11608	-1	-1
11609	327.749	37.0938
11610	154.044	19.1142
11611	348.376	13.3665
11612	576.965	23.2671
11613	3288.94	27.2719
11614	773.891	29.0434
11615	4141.56	40.8101
11616	219.331	33.9792
11617	892.906	33.4105
11618	403.715	33.7056
11619	2312.88	36.8036
11620	488.993	30.7832
11621	2523.15	30.8624
11622	447.303	36.3219
11623	3265.29	54.0588
11624	673.879	26.6499
11625	4330.86	40.581
11626	874.705	25.7934
11627	4311.23	41.6054
11628	-1	-1
11629	351.63	29.722
11630	15839.6	3908.85
11631	358.101	24.0301
11632	231.76	30.8685
11633	1428.64	35.6765
11634	535.373	32.0945
11635	2062.86	38.9722
11636	641.916	45.1882
11637	3113.01	28.9136
11638	727.911	40.1301
11639	2163.82	51.8956
11640	541.858	23.6414
11641	1892.24	46.1091
11642	595.805	16.5481
11643	3783.81	35.6215
11644	880.778	23.9368
11645	4364.06	42.5664
11646	1293.11	61.1099
11647	9086.87	52.8954
11648	351.913	18.3278
11649	1227.9	42.1164
11650	719.784	65.2677
11651	3331.37	26.6711
11652	622.03	19.9016
11653	3038.15	49.2289
11654	727.163	39.894
11655	3268.73	35.3508
11656	1082.97	32.6113
11657	3725.5	36.475
11658	734.659	34.5721
11659	3466.3	44.3142
11660	656.597	38.4207
11661	3029.15	43.2282
11662	972.787	26.5239
11663	4193.97	42.3684
11664	494.548	32.7841
11665	999.53	42.8016
11666	605.479	28.2752
11667	2938.04	33.6745
11668	752.415	36.4914
11669	4436.67	44.0769
11670	1005.02	35.9199
11671	6851.42	81.2634
11672	860.926	35.2685
11673	4730.75	56.6652
11674	1105.07	50.5602
11675	3657.22	36.8874
11676	1236.92	41.8611
11677	3738.31	38.218
11678	1811.99	48.9455
11679	3587.52	56.0025
11680	364.996	22.8401
11681	1337.08	21.5776
11682	519.364	17.7338
11683	2789.35	31.6017
11684	831.909	42.2709
11685	2996.01	44.6484
11686	980.398	34.795
11687	2739.29	37.0142
11688	1070.54	44.6601
11689	2586.03	26.3574
11690	1128.45	31.8663
11691	3670.01	51.9154
11692	1105.46	41.3995
11693	3606.68	37.5926
11694	1352.7	33.6365
11695	4142.81	40.9535
11696	440.163	30.2408
11697	1593.71	33.9362
11698	779.722	40.4025
11699	2629.62	39.605
11700	1108.64	37.2459
11701	3244.53	50.5863
11702	991.726	27.4974
11703	3352.97	26.3021
11704	1165.44	31.9136
11705	2939.48	21.89
11706	1597.12	39.3364
11707	3888.42	25.7946
11708	1189.05	30.1206
11709	3777.04	34.6239
11710	2019.98	37.1337
11711	4054.44	26.9958
11712	565.332	30.682
11713	1658.66	27.719
11714	1076.56	53.9666
11715	2893.45	47.6025
11716	1152.62	49.3358
11717	2791.44	45.6984
11718	2044.63	37.6227
11719	4825.88	40.919
11720	1274.66	30.3668
11721	4484.9	41.2022
11722	1665.52	60.8225
11723	4706.47	35.4474
11724	1820.46	30.0073
11725	3886.22	41.7415
11726	2338.9	78.3393
11727	4528	31.5173
11728	587.249	34.2552
11729	1242.12	40.1692
11730	1195.35	64.1913
11731	2374.06	31.9102
11732	1298.41	62.7343
11733	3097.77	38.6168
11734	1511.98	63.4995
11735	4198.94	49.9628
11736	1722.84	59.6396
11737	4657.27	43.6977
11738	-1	-1
11739	3766.76	37.3252
11740	1705.1	56.9184
11741	3602.51	50.6611
11742	1641.17	68.6547
11743	3725.21	38.068
